ProjectName,Is ML producer,where,keyword,line_number,libraries,keywords
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\cait.py,,139,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\cait.py,,198,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\cait.py,,437,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\coat.py,,68,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\coat.py,,114,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\coat.py,,148,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\coat.py,,210,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\coat.py,,318,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\coat.py,,663,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\convit.py,,67,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\convit.py,,171,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\convit.py,,232,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\convit.py,,376,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\convmixer.py,,23,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\convmixer.py,,99,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\convnext.py,,84,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\convnext.py,,162,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\convnext.py,,260,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\convnext.py,,578,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\crossvit.py,,76,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\crossvit.py,,109,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\crossvit.py,,154,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\crossvit.py,,248,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\crossvit.py,,461,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\cspnet.py,,172,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\cspnet.py,,217,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\cspnet.py,,257,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\cspnet.py,,333,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\cspnet.py,,409,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\cspnet.py,,467,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\cspnet.py,,720,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\davit.py,,48,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\davit.py,,81,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\davit.py,,113,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\davit.py,,136,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\davit.py,,167,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\davit.py,,224,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\davit.py,,299,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\davit.py,,376,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\davit.py,,493,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\davit.py,,718,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\densenet.py,,81,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\densenet.py,,86,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\densenet.py,,92,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\densenet.py,,159,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\densenet.py,,403,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dla.py,,39,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dla.py,,76,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dla.py,,130,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dla.py,,175,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dla.py,,244,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dla.py,,380,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dpn.py,,31,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dpn.py,,36,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dpn.py,,40,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dpn.py,,52,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dpn.py,,107,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dpn.py,,112,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dpn.py,,116,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\dpn.py,,277,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\edgenext.py,,40,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\edgenext.py,,91,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\edgenext.py,,126,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\edgenext.py,,187,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\edgenext.py,,291,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\edgenext.py,,497,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer.py,,76,torch,.train(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer.py,,89,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer.py,,131,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer.py,,142,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer.py,,157,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer.py,,186,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer.py,,203,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer.py,,234,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer.py,,246,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer.py,,279,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer.py,,347,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer.py,,553,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer_v2.py,,85,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer_v2.py,,144,torch,.train(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer_v2.py,,157,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer_v2.py,,191,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer_v2.py,,249,torch,.train(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer_v2.py,,262,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer_v2.py,,320,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer_v2.py,,359,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer_v2.py,,374,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer_v2.py,,422,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer_v2.py,,502,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientformer_v2.py,,716,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientnet.py,,335,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientnet.py,,415,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_mit.py,,77,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_mit.py,,120,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_mit.py,,164,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_mit.py,,217,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_mit.py,,263,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_mit.py,,336,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_mit.py,,401,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_mit.py,,419,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_mit.py,,565,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_mit.py,,628,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_mit.py,,668,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_mit.py,,826,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_mit.py,,980,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_msra.py,,86,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_msra.py,,97,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_msra.py,,112,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_msra.py,,174,torch,.train(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_msra.py,,187,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_msra.py,,247,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_msra.py,,316,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_msra.py,,364,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\efficientvit_msra.py,,548,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\eva.py,,119,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\eva.py,,279,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\eva.py,,380,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\eva.py,,819,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\fasternet.py,,95,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\fasternet.py,,142,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\fasternet.py,,163,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\fasternet.py,,178,torch,def forward(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\models\fasternet.py,,365,torch,def forward(
